Start date; Duration; Assigned task;Category;Type
13/4/22 13:06;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 17:12;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 17:12;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 18:32;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 18:32;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 19:56;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 19:56;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 21:31;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 21:31;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 23:25;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
13/4/22 23:25;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 12:03;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 12:03;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 13:20;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 13:20;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 15:28;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 15:28;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 16:28;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 16:28;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 17:37;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
14/4/22 17:37;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
15/4/22 3:02;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
15/4/22 3:02;60;Arquitecturas de bases de datos no tradicionales;Miscellany;Master
18/4/22 17:39;60;Visualización de datos;Miscellany;Master
18/4/22 17:39;60;Visualización de datos;Miscellany;Master
